@relation Train2

@attribute Call_Type {A,B,C}
@attribute Start_x real
@attribute Start_y real
@attribute Past real
@attribute AvgSpeed real
@attribute Time real


@data
"B",-8.639541,41.159763,28,3.53308412402523,690
"B",-8.674119,41.153787,8,0.972145496210217,285
"B",-8.640351,41.159835,29,12.8173301798556,750
"B",-8.585667,41.148567,14,0.367813175080338,585
"B",-8.615646,41.140863,24,6.21235622284542,690
"B",-8.585604,41.148936,19,12.9433803033024,885
"B",-8.630073,41.154273,13,2.4039385294659,450
"B",-8.689356,41.168133,47,7.5176679526375,975
"C",-8.592057,41.161176,56,6.64932763867931,825
"B",-8.649378,41.154462,26,7.38335646031197,600
"B",-8.621082,41.160897,35,4.70400475985606,615
"B",-8.627229,41.151816,10,4.68918033557198,1770
"A",-8.61705,41.175342,8,7.75309992820216,465
"A",-8.599365,41.169771,30,12.0072212575917,600
"C",-8.703468,41.188356,137,3.62371303044872,2850
"B",-8.656866,41.161617,20,4.5973700333968,990
"A",-8.574768,41.142816,34,5.7482846333184,720
"B",-8.615538,41.140953,46,8.98153007867125,945
"B",-8.579943,41.159439,17,6.84000545972005,585
"A",-8.644068,41.158944,241,5.71036194179894,6030
"B",-8.606925,41.150304,16,5.24230248871716,900
"A",-8.608527,41.142186,97,10.948373185706,1560
"C",-8.64972,41.15286,68,3.47916653738293,2160
"A",-8.59608,41.154183,9,6.75679768775072,285
"A",-8.574741,41.142735,13,6.74668689166283,420
"A",-8.607402,41.145309,73,3.83307257286415,1485
"A",-8.598861,41.148342,37,6.69780442409594,615
"B",-8.617608,41.146146,47,6.66676218729325,870
"B",-8.630748,41.154246,173,7.30247012669888,2760
"B",-8.630199,41.154219,17,7.93646351089042,570
"A",-8.607474,41.145408,49,6.59432068245472,1005
"C",-8.608914,41.162517,175,12.5682776846669,2625
"B",-8.606934,41.150286,8,3.84409850843269,1710
"B",-8.599257,41.149107,44,10.9304041202426,1890
"B",-8.608716,41.147802,2,0.870280175768721,705
"C",-8.61093,41.145444,100,24.3318604712955,1785
"B",-8.617599,41.146074,26,3.38803734157469,660
"A",-8.62965,41.179239,37,5.73544024118871,720
"C",-8.609679,41.160474,222,19.0099455085894,3825
"C",-8.682723,41.157882,39,0.269588781642207,2625
"A",-8.582562,41.181264,18,4.8515322314398,1050
"A",-8.601912,41.146839,61,3.23579071589867,1290
"B",-8.630325,41.154039,14,1.94799380783158,450
"B",-8.589267,41.169609,56,4.44315985647858,840
"B",-8.608716,41.147847,15,9.34703036835934,495
"C",-8.60994,41.160582,50,5.38097617068959,885
"B",-8.627229,41.152131,97,5.38333061372405,2085
"B",-8.584326,41.1633,50,4.96506066953549,900
"C",-8.692047,41.177493,147,4.19884034294754,3060
"B",-8.649522,41.167125,17,7.178160066159,750
"A",-8.608833,41.15349,72,7.09579448827291,5595
"C",-8.682111,41.15727,46,7.80082230746093,1470
"A",-8.606835,41.145795,63,11.2975619502821,975
"C",-8.555562,41.173542,38,8.4324553790131,930
"A",-8.638524,41.159133,81,5.108096660469,1590
"B",-8.612496,41.146146,9,0.959589124480863,1290
"B",-8.611029,41.145345,76,12.5662994582742,1395
"B",-8.639865,41.159835,35,5.52387122903203,765
"B",-8.608752,41.14773,34,5.58582159890215,630
"B",-8.628174,41.157801,33,5.49362884026358,795
"C",-8.665443,41.170653,141,9.31793371466417,3300
"A",-8.668062,41.158809,68,6.01629085092211,1140
"B",-8.585667,41.148576,15,5.43057827039421,840
"B",-8.630469,41.153868,80,6.84256638395169,2070
"B",-8.599239,41.149197,19,4.19106926654878,900
"A",-8.639649,41.143905,12,3.71350645274374,795
"B",-8.625069,41.148468,34,4.68928525807771,555
"C",-8.689185,41.173614,117,6.97711332705917,1815
"B",-8.615538,41.14098,38,2.86867237053673,1020
"B",-8.570016,41.166036,30,4.71407627911338,735
"A",-8.629632,41.179617,24,5.06068542875578,375
"C",-8.669817,41.15268,7,5.26714060036758,855
"C",-8.606376,41.147829,183,5.63435531642332,3060
"B",-8.613936,41.141457,17,6.07628393427502,405
"C",-8.688177,41.168493,31,4.89593520371121,555
"B",-8.599275,41.149188,15,6.4888358997203,405
"A",-8.663544,41.173191,67,1.23128325602647,1080
"B",-8.584425,41.163363,50,6.80576231840626,765
"B",-8.639766,41.159736,48,4.50130676914222,705
"B",-8.612541,41.145984,13,4.80318968221793,315
"B",-8.649432,41.154597,20,5.4981455796217,840
"C",-8.611506,41.14782,28,5.37089849715429,420
"B",-8.6742,41.154012,33,7.94306143360432,1005
"C",-8.647857,41.150538,36,6.3706180890798,1350
"B",-8.606466,41.144679,15,2.61491542385262,900
"A",-8.667639,41.147595,72,5.33082466776081,1980
"A",-8.644185,41.157477,43,2.82156716919189,990
"B",-8.59122,41.162652,66,7.27017025151387,990
"B",-8.628696,41.169726,47,9.05204956140532,825
"B",-8.611146,41.172309,31,14.6842481872833,810
"B",-8.62866,41.161023,29,6.61905799846568,660
"A",-8.639073,41.166171,11,29.0654020139502,210
"A",-8.575983,41.14368,43,7.27635043027242,795
"A",-8.661843,41.147649,44,7.62624882210428,825
"B",-8.628759,41.160951,19,3.25934864079279,750
"A",-8.577369,41.161707,102,5.57915553948776,1530
"B",-8.580042,41.159502,19,21.7965832325373,1305
"B",-8.59131,41.16267,39,5.25129827295067,750
"C",-8.610435,41.143455,114,5.46677057945914,1905
"A",-8.649108,41.178528,80,16.7432855762639,1305
"C",-8.689392,41.168088,63,16.2479161259324,1275
"A",-8.661528,41.155371,11,7.41139181615585,1395
"C",-8.620956,41.108094,20,6.61554564882032,825
"C",-8.659656,41.199246,60,20.5405098613793,900
"B",-8.584335,41.163201,25,25.4755911110338,1605
"B",-8.615592,41.140791,37,5.81911340225512,1290
"B",-8.649567,41.166846,38,9.29347951499185,810
"B",-8.615556,41.140728,15,2.878536795245,720
"C",-8.587584,41.181975,61,5.22405666558477,1380
"B",-8.608716,41.147811,36,4.83188205696234,1230
"C",-8.613819,41.141691,52,6.01008345553264,1680
"C",-8.609517,41.160456,50,4.67682565377101,1410
"A",-8.647488,41.176395,19,7.73560715188967,525
"B",-8.608779,41.147919,34,6.00339586379553,1800
"B",-8.599266,41.149197,229,14.6532056922242,3585
"C",-8.620155,41.161482,65,3.47116782077338,3435
"C",-8.588088,41.169303,13,5.36824222136635,180
"C",-8.649594,41.154066,36,2.12186843004555,945
"B",-8.628228,41.157891,27,4.22599885558602,915
"C",-8.593488,41.166504,285,5.22503114841487,4950
"B",-8.605692,41.153625,21,3.28228157209332,465
"A",-8.585118,41.175657,51,6.6862496401041,765
"A",-8.591679,41.173425,48,6.77131346185549,735
"B",-8.627157,41.152059,16,6.47787726865509,420
"A",-8.659872,41.147001,20,8.32223762402158,675
"C",-8.649432,41.154309,3,2.94756023550084,975
"B",-8.617644,41.146128,40,8.70453911858893,900
"B",-8.612766,41.146155,12,0.455692682276417,1590
"B",-8.672265,41.154471,52,14.8985844849114,885
"C",-8.574723,41.143041,19,13.1069830038041,375
"B",-8.619777,41.148135,13,5.34408960913159,225
"A",-8.57538,41.162013,8,9.73239393640132,675
"C",-8.606934,41.146416,79,67.8064571223087,1290
"C",-8.57997,41.158647,124,3.21765575570284,1845
"C",-8.621748,41.143743,24,9.12480529218505,510
"A",-8.599779,41.149341,36,6.46500892732502,600
"B",-8.64072,41.161059,14,17.4279485166959,750
"B",-8.63037,41.154165,36,20.2999901783099,945
"B",-8.617626,41.146371,10,4.93880357584207,390
"B",-8.649378,41.154318,59,7.02028014906946,1050
"C",-8.629272,41.054409,147,10.7790705235867,4950
"C",-8.689302,41.168169,10,11.6888519669692,585
"C",-8.564922,41.235822,58,165.846638548585,855
"A",-8.617122,41.166189,16,5.60570889118956,840
"B",-8.62875,41.161023,7,3.36958467465837,330
"B",-8.605701,41.153598,3,6.06358961382156,375
"B",-8.62821,41.15808,42,10.8448340103089,645
"A",-8.602146,41.146515,26,7.29329375752974,720
"C",-8.611038,41.145345,71,22.3246886153449,1110
"B",-8.610804,41.145561,216,10.2441419187407,3795
"C",-8.627337,41.15196,27,5.80365050879473,1455
"C",-8.631792,41.179338,14,11.9445169427401,675
"C",-8.612865,41.140539,29,6.27172265184477,615
"A",-8.583273,41.181264,39,3.82061603803113,1035
"B",-8.585694,41.148567,9,6.0911500466933,780
"A",-8.574723,41.142807,26,13.8486060691749,840
"A",-8.60652,41.147775,27,5.93839330909756,525
"A",-8.598348,41.167098,2,10.5354538467018,150
"A",-8.649153,41.149269,43,4.00623607367451,945
"B",-8.615583,41.140746,27,7.98713703878149,510
"A",-8.617959,41.141187,8,9.48683844184635,765
"B",-8.613882,41.141574,74,3.74674383736567,1530
"C",-8.674659,41.148144,28,5.94032712045501,405
"C",-8.604207,41.161311,11,4.05566801433724,600
"B",-8.613369,41.154327,8,5.18526244419337,330
"B",-8.619822,41.148189,77,2.99177746333319,1695
"A",-8.644185,41.15898,18,6.1328808422684,450
"C",-8.587629,41.148387,31,0.768660556850773,1560
"A",-8.624628,41.160924,35,7.25384571662758,690
"A",-8.640747,41.160123,63,11.9951005346494,975
"B",-8.607051,41.150313,8,3.25227429771648,1575
"A",-8.640036,41.161923,38,23.6038322996315,855
"B",-8.6283,41.157711,4,6.18884264940679,915
"B",-8.676135,41.163219,8,4.20547337553149,495
"C",-8.584191,41.163408,128,11.3048409567421,2640
"B",-8.607069,41.150133,52,6.36150970111389,840
"C",-8.610912,41.145732,7,4.46376172232866,210
"B",-8.628246,41.157576,29,5.97792766013497,615
"B",-8.64963,41.153904,51,12.3788768241839,765
"C",-8.610849,41.145642,15,3.61029377502272,540
"C",-8.661456,41.162445,7,8.10719723321443,360
"C",-8.66484,41.162994,23,5.41940388654651,795
"A",-8.625897,41.157792,68,6.16164769283032,1005
"A",-8.664975,41.153841,75,5.61884149821728,1110
"B",-8.584335,41.163156,17,1.78935718585668,840
"B",-8.648775,41.148477,45,5.26796050087118,1380
"B",-8.649324,41.16762,39,4.94243629225209,765
"A",-8.62758,41.168781,110,2.9611473124674,2220
"B",-8.649504,41.154318,31,4.8984203740935,1020
"A",-8.649945,41.161896,12,1.05347336560193,1650
"B",-8.61111,41.145345,15,3.45385427234832,960
"B",-8.610966,41.14557,41,6.33998251280389,645
"C",-8.68014,41.155038,20,7.32509190599177,525
"B",-8.615583,41.140845,30,6.69655195210669,480
"B",-8.61246,41.14611,43,7.59040651244395,705
"A",-8.681769,41.159655,76,5.18705931236622,1920
"A",-8.618706,41.14998,32,4.0746826139476,690
"C",-8.609571,41.15124,20,4.82892713842639,570
"B",-8.599248,41.149359,7,6.63489609835333,915
"B",-8.617599,41.146218,25,2.8721466917683,1125
"C",-8.584344,41.163156,28,3.95044959330052,825
"B",-8.613351,41.15421,19,4.59669745306803,840
"B",-8.60013,41.182713,31,9.76944246749107,645
"B",-8.607204,41.149953,19,4.30339890469318,345
"B",-8.640594,41.161131,24,6.8499240542868,750
"C",-8.638569,41.162463,126,3.06125424809107,4425
"B",-8.606511,41.144634,23,2.41328269654217,945
"A",-8.612775,41.182128,16,14.0036847534844,315
"A",-8.655075,41.155758,40,7.42145760751982,660
"B",-8.584371,41.163255,66,10.8278130980852,990
"B",-8.689347,41.168097,47,7.88181745373467,1035
"B",-8.602839,41.179734,56,5.10318842118827,870
"A",-8.633682,41.147748,12,5.8064017892037,540
"C",-8.6139,41.141619,54,6.9939322597605,795
"B",-8.606421,41.144652,2,0.167033160354175,960
"B",-8.582526,41.180562,47,7.52366276707294,1050
"C",-8.586054,41.175765,17,6.87642511240352,765
"C",-8.650431,41.18094,19,3.47148341365902,885
"B",-8.630586,41.154804,4,5.34236943972955,1095
"B",-8.582868,41.180994,58,5.22578457771601,1065
"C",-8.631279,41.233293,57,7.48384317702704,1050
"C",-8.631648,41.16096,115,5.05099357268585,1755
"C",-8.611164,41.145417,46,10.3411153865818,750
"A",-8.614656,41.147856,14,7.01471929423238,405
"B",-8.60652,41.144571,6,3.72045304164631,795
"B",-8.591247,41.162769,30,6.28518084849301,525
"B",-8.60418,41.161104,67,8.88411106288853,1065
"C",-8.662095,41.163363,13,6.5443088385475,420
"B",-8.649603,41.15394,28,5.27992328018882,615
"B",-8.649468,41.167341,10,4.19285696269242,315
"A",-8.620056,41.146848,2,0.142574608996869,1395
"A",-8.649108,41.149233,132,6.06584555174398,2115
"C",-8.605782,41.173425,58,4.70779494826922,1275
"C",-8.602641,41.159961,73,4.26135705344235,1605
"B",-8.628138,41.156901,119,8.76334729551684,1845
"A",-8.643438,41.154354,29,5.61531055828216,630
"B",-8.611047,41.145381,61,8.51433477342411,1230
"C",-8.618004,41.14638,27,4.69813088174696,1470
"A",-8.619318,41.155821,12,3.1798536914396,660
"B",-8.663733,41.177223,51,6.44872927770125,1020
"B",-8.609607,41.160357,7,3.24570626617911,705
"C",-8.649549,41.154129,37,1.83119856782732,1230
"B",-8.62776,41.175441,9,5.31267626443337,990
"B",-8.615583,41.140755,48,6.23297497616627,705
"A",-8.664489,41.161914,7,0.847483811508615,765
"B",-8.61561,41.140665,20,6.93985810975225,885
"B",-8.649468,41.154246,27,5.44283443963376,630
"A",-8.643177,41.160141,30,3.41366644301609,1185
"B",-8.649315,41.167314,7,4.76819567055403,705
"B",-8.579997,41.159376,45,4.8463306641552,1200
"C",-8.630154,41.154489,15,7.01906349994777,825
"B",-8.605782,41.153148,16,6.97114591287355,720
"B",-8.609418,41.151312,7,7.88294024399818,1050
"C",-8.610885,41.144553,230,4.11548381257705,5625
"C",-8.628831,41.165946,69,6.93378892526193,3990
"B",-8.606484,41.144562,7,4.43469762225215,1170
"B",-8.613288,41.154372,59,4.95239501855368,945
"B",-8.628147,41.156973,31,4.87421417837382,480
"A",-8.596053,41.167593,1,586.993887911433,1380
"A",-8.684901,41.161374,54,6.38388365191669,1125
"B",-8.610804,41.145759,23,2.85191097029032,1260
"B",-8.612451,41.146173,59,11.5425774412885,1395
"A",-8.611461,41.161212,25,4.05642668901718,540
"B",-8.579979,41.159385,6,8.23485395808754,570
"B",-8.610651,41.145786,2,0.306480987746672,1470
"B",-8.606475,41.144562,19,2.48932582129198,660
"B",-8.611002,41.145336,43,2.71397588547675,1155
"C",-8.613765,41.141034,31,2.58842631324615,750
"B",-8.613756,41.141313,24,2.97232469620657,1500
"B",-8.665605,41.170662,77,5.58109097958229,1320
"B",-8.619894,41.148036,91,11.7685818910981,1545
"B",-8.649234,41.167143,5,0.74034948069028,1215
"B",-8.611074,41.149404,9,7.40856471952854,990
"A",-8.602038,41.179626,52,22.9464727360203,840
"B",-8.624745,41.159853,20,13.3463797598026,720
"B",-8.611002,41.145255,83,10.2143582034003,1485
"B",-8.609454,41.151231,34,5.01718392245064,1530
"A",-8.583138,41.164704,46,9.59552235134289,780
"A",-8.58312,41.164785,42,10.3654232339538,735
"B",-8.613288,41.154444,66,4.09397043988771,1725
"B",-8.608716,41.147829,34,6.16605171256075,690
"B",-8.585595,41.148378,68,0.121582612671387,1605
"A",-8.6652,41.148108,21,6.15434552409438,750
"B",-8.617599,41.146191,5,4.49594014652606,855
"C",-8.616132,41.147208,15,2.9842555119846,570
"B",-8.58564,41.148648,7,6.54029170531746,735
"C",-8.62821,41.157423,17,5.03809532499504,240
"C",-8.613054,41.140332,38,3.74783471212558,780
"A",-8.607825,41.18409,65,6.79412904169455,960
"B",-8.639946,41.159988,52,4.82366228832654,810
"B",-8.609535,41.160465,73,4.23798113284775,1110
"C",-8.660079,41.171607,4,4.51500099096714,1110
"B",-8.610786,41.145867,21,6.06515541738042,1110
"A",-8.628039,41.155992,15,4.67820696380695,465
"A",-8.602803,41.147298,27,6.25636853003206,1830
"C",-8.611128,41.149449,21,4.53686069640842,915
"A",-8.619975,41.146857,10,2.50041640926234,375
"A",-8.640774,41.160141,7,3.84781510067334,1350
"B",-8.625627,41.149305,10,3.29479164205622,1815
"B",-8.608698,41.147892,14,5.96005176849013,420
"B",-8.609679,41.160663,76,9.75536009592241,1290
"B",-8.611092,41.149458,5,6.58927478988952,555
"B",-8.689365,41.168115,36,7.82098666542256,615
"A",-8.650089,41.170959,154,11.2341811618959,2325
"B",-8.599257,41.149179,10,3.39758255429262,630
"A",-8.62029,41.166666,15,3.47319768694663,420
"A",-8.604756,41.154111,25,3.76181395536441,645
"A",-8.57934,41.165316,48,6.46755245006277,825
"B",-8.609328,41.147064,41,5.70448935278646,1935
"A",-8.608815,41.153589,73,1.99842677385674,5595
"B",-8.606934,41.150214,52,4.83878903038505,795
"A",-8.594829,41.158683,53,5.94420864454113,780
"B",-8.649342,41.167233,32,6.45454274163591,615
"A",-8.648208,41.157882,37,5.50986436678188,1380
"C",-8.646174,41.15727,106,6.22856843919142,1965
"A",-8.632224,41.161572,42,4.64811314582866,750
"A",-8.601282,41.18175,15,4.43388936845897,960
"B",-8.611155,41.149548,25,4.73734269824123,870
"B",-8.613927,41.141376,32,8.54156748036428,2655
"B",-8.619894,41.148,24,5.59324935334767,1140
"C",-8.689014,41.173794,29,6.20881740397351,720
"A",-8.598402,41.163849,56,10.9374082743827,930
"B",-8.619903,41.148054,52,4.50126688934628,1290
"B",-8.674083,41.15394,111,16.4200940404607,2130
"C",-8.584299,41.163237,44,4.71242756060675,1305
"C",-8.605017,41.145741,155,1.55767198281685,6930
"B",-8.620137,41.147559,55,5.46742171378309,1575
"A",-8.604027,41.182704,93,17.6929988082204,1890
"B",-8.606979,41.150565,11,2.74496350002335,810
"B",-8.610894,41.14575,34,2.53705781780281,840
"B",-8.606511,41.14458,9,3.46780323861003,645
"C",-8.595072,41.166846,290,4.95576373565452,4455
"C",-8.568801,41.155605,167,13.8673170757958,3000
"B",-8.61255,41.146038,52,5.67247957487733,810
"B",-8.617617,41.146128,10,3.6653474826918,1350
"C",-8.689203,41.173623,24,4.34391103645718,660
"A",-8.626545,41.110803,118,10.239695950026,2280
