@relation Train3

@attribute Call_Type {A,B,C}
@attribute Start_x real
@attribute Start_y real
@attribute Past real
@attribute AvgSpeed real
@attribute Time real


@data
"C",-8.614314,41.147226,26,9.68565576632548,435
"C",-8.606844,41.146929,9,12.3125873701506,210
"C",-8.605647,41.12478,17,22.6541056272841,1020
"A",-8.614413,41.142132,9,8.08549368048475,945
"B",-8.627184,41.15196,30,15.6691739037861,480
"B",-8.604819,41.161176,10,3.59777308108261,480
"C",-8.616627,41.149539,28,9.53391388041175,450
"B",-8.606043,41.144481,128,14.1811972569232,2040
"C",-8.618787,41.154048,2,0.0502335098244436,405
"C",-8.612217,41.150187,32,7.67121781931104,510
"B",-8.614395,41.146317,9,1.92219599642838,465
"C",-8.613558,41.147046,33,25.2249437767233,600
"C",-8.609688,41.151303,28,7.97350178474939,1005
"A",-8.605314,41.146704,39,7.84656898926347,600
"C",-8.617788,41.15196,8,6.53474818090079,540
"B",-8.612775,41.145966,37,8.83082703275862,630
"C",-8.602632,41.155722,10,5.03187899592455,735
"A",-8.61714,41.142654,8,0.344755399426391,690
"A",-8.614944,41.141664,42,10.1706539791118,900
"C",-8.617518,41.155038,32,17.5603831650489,1350
"C",-8.638407,41.159079,20,12.6681331220267,705
"C",-8.613936,41.146596,44,7.73394284145672,810
"C",-8.602668,41.155668,44,10.1196526663278,960
"C",-8.614071,41.146254,12,8.82770129156929,525
"C",-8.616213,41.147199,46,10.3038960673553,810
"C",-8.61372,41.147613,27,8.23026409695324,495
"C",-8.615277,41.14098,14,4.80985348130249,780
"C",-8.614152,41.149179,47,6.84340675015104,780
"C",-8.608617,41.153697,25,15.2207310734434,960
"C",-8.612271,41.148099,2,1.04460381314127,1485
"C",-8.611119,41.146902,29,6.98927415894345,660
"A",-8.609823,41.140827,29,4.63885386569142,1065
"C",-8.609094,41.172444,12,7.81120848525599,1185
"C",-8.595459,41.154885,36,8.09001573512313,750
"B",-8.612595,41.14602,28,6.81844855841943,465
"B",-8.604774,41.161149,42,9.72020116761215,930
"C",-8.626869,41.154696,79,3.89160335738832,1875
"C",-8.612568,41.145921,20,22.3325446227027,945
"A",-8.694144,41.183694,27,9.50096415100174,1110
"B",-8.611137,41.149431,13,6.82545286366679,1590
"C",-8.612712,41.145957,20,8.46635977101005,735
"A",-8.607195,41.145633,238,4.48866573751403,4185
"C",-8.613063,41.148414,50,6.5804789227636,1305
"B",-8.612892,41.145912,38,9.85506235621669,975
"C",-8.595459,41.154885,35,6.03203683448026,1455
"C",-8.612226,41.147982,33,9.77370196029999,600
"A",-8.659404,41.150115,34,6.21992936226922,525
"B",-8.61759,41.146164,27,6.68960923397336,765
"C",-8.618688,41.175144,35,14.705848020811,990
"C",-8.629992,41.158836,91,9.33785171218675,1365
"B",-8.648829,41.178591,106,10.6058486494661,1770
"C",-8.613594,41.146002,22,6.06913732595754,480
"C",-8.609256,41.143212,106,4.91151329618013,1770
"C",-8.613828,41.147685,26,7.29606037236244,615
"B",-8.62821,41.157378,36,18.554521866907,1200
"C",-8.614611,41.146569,9,4.14382065813548,195
"C",-8.617599,41.146353,17,5.12201305002482,345
"A",-8.602983,41.165487,5,2.9556462288492,405
"C",-8.616204,41.147136,13,7.71181705379719,285
"C",-8.589528,41.173128,6,11.7519601533468,225
"C",-8.612019,41.154588,26,5.08956159193106,600
"C",-8.714097,41.20542,17,6.37430330180511,540
"C",-8.612289,41.148108,52,9.44665800055694,795
"C",-8.714817,41.206302,35,11.0210850439238,615
"A",-8.605296,41.151105,13,5.74432908394681,615
"C",-8.616105,41.147208,15,6.1443897066081,765
"B",-8.610858,41.145606,5,5.71428073763102,450
"C",-8.610957,41.147946,5,10.9689908991791,360
"C",-8.614269,41.148549,42,13.0133186537697,915
"C",-8.681256,41.178357,7,2.54517673919969,885
"C",-8.617275,41.145075,28,8.29722877304428,855
"C",-8.689527,41.179851,42,7.20063584326468,690
"C",-8.602551,41.155632,17,10.3459590804956,585
"C",-8.613567,41.146974,2,0.337336913950026,630
"C",-8.61381,41.147613,41,11.9970324477318,765
"C",-8.613774,41.147685,4,1.47878508399791,420
"C",-8.630379,41.146443,5,10.0518660212284,570
"B",-8.612568,41.145993,55,12.7226467139487,990
"C",-8.59878,41.149917,16,4.2776421645498,345
"C",-8.614287,41.147307,9,4.19314153081838,735
"C",-8.624241,41.179581,97,11.0404183683921,1965
"C",-8.61228,41.148018,51,18.5308393785506,855
"C",-8.71479,41.206248,40,13.3294010022476,1455
"C",-8.608527,41.144346,4,4.16730705166524,1065
"B",-8.619867,41.148009,3,3.20545557131165,240
"C",-8.610975,41.147838,78,16.8174070330431,1335
"A",-8.602605,41.155641,15,6.37895470354205,750
"C",-8.614449,41.146443,7,86.9732042296885,435
"C",-8.594568,41.186385,6,23.4789856647449,1200
"C",-8.614359,41.147307,46,11.9249123203319,840
"C",-8.612145,41.147946,13,4.29189524307155,810
"C",-8.680356,41.180877,131,5.08983466122555,2520
"C",-8.602551,41.155596,5,1.96227620890273,1215
"A",-8.603775,41.120037,26,8.29581091549428,915
"C",-8.617653,41.146137,49,9.78267795916619,780
"C",-8.688834,41.174082,32,12.1112839087663,1380
"A",-8.618076,41.125248,44,8.80721281850148,1035
"B",-8.612739,41.145984,7,4.16851655749386,525
"C",-8.602515,41.155686,8,5.39070544223538,540
"C",-8.614134,41.146299,38,7.11028650948782,660
"C",-8.617509,41.145597,4,2.56051727756548,1560
"B",-8.612613,41.145966,23,14.3108130077252,630
"C",-8.71488,41.206617,15,11.6776203117547,360
"C",-8.614953,41.149053,41,10.7906283170778,1245
"B",-8.612721,41.146011,64,7.91552287999643,1125
"C",-8.613864,41.146029,91,10.3615723402737,1410
"C",-8.620965,41.14998,75,18.6182040333192,1200
"B",-8.612559,41.145975,18,6.89349840984069,630
"C",-8.60256,41.155677,11,4.77755863199488,1065
"B",-8.612586,41.145993,23,9.68760438304371,990
"B",-8.610741,41.145597,17,11.1664150985475,555
"A",-8.582877,41.181048,5,8.91107340527387,900
"B",-8.605683,41.153598,35,21.9090844466782,675
"C",-8.615844,41.147271,2,0.66659385890686,795
"C",-8.622774,41.14935,20,0.726850118225012,1680
"C",-8.613657,41.146794,67,12.5104600042098,2460
"B",-8.627733,41.175387,35,8.70109258434661,525
"C",-8.620893,41.152023,15,7.87777998734911,375
"B",-8.585613,41.14863,6,10.260062971219,960
"C",-8.61426,41.149107,57,8.68917902781992,1290
"C",-8.656389,41.148036,59,1.95499736604926,1470
"C",-8.711073,41.199651,48,21.9724014647098,2490
"C",-8.612883,41.14827,21,7.31526858355963,525
"A",-8.611479,41.149188,20,17.701410216354,720
"B",-8.612442,41.145912,32,7.06543400672536,1065
"C",-8.61129,41.148,61,7.58662910351756,915
"B",-8.600202,41.182704,32,13.269522200532,690
"C",-8.602596,41.155686,19,9.14146764379614,1185
"C",-8.611974,41.147946,18,1.65896688660818,840
"C",-8.670438,41.15322,53,15.9122961124594,795
"C",-8.647893,41.154777,51,16.2504373215246,795
"B",-8.604207,41.16105,4,6.7910554959133,870
"A",-8.611569,41.146119,70,1.84186495847052,1755
"A",-8.605557,41.146848,18,8.23376042810128,1020
"A",-8.673741,41.149674,29,6.65408350459106,1230
"C",-8.61471,41.15115,32,9.82711794597681,1065
"C",-8.613162,41.174568,51,21.1758675444005,870
"A",-8.619912,41.146794,36,12.5903934269152,690
"B",-8.585667,41.148549,39,8.74718438188564,675
"B",-8.606556,41.144607,28,15.0332943032012,690
"C",-8.604792,41.144238,37,0.201414746100963,1605
"C",-8.614512,41.146515,7,3.60705921385551,495
"C",-8.606079,41.144508,65,20.6846156973318,1050
"C",-8.610057,41.147784,13,4.66483197540179,225
"C",-8.609985,41.147793,7,17.4749216074386,270
"C",-8.609769,41.147685,17,10.5302939243372,495
"C",-8.609877,41.147775,29,9.07271566427896,600
"C",-8.610012,41.147739,38,12.1710987877172,600
"C",-8.609976,41.14782,44,16.9380354199787,645
"C",-8.6526,41.19129,24,8.10847499066857,930
"C",-8.609661,41.147703,17,7.48117554923606,765
"C",-8.650656,41.137803,71,4.80423405671787,1740
"A",-8.634375,41.153157,15,15.2874971449497,690
"C",-8.585622,41.148567,21,10.9253910026414,690
"B",-8.606466,41.144643,2,2.16322182406058,825
"C",-8.609913,41.147667,23,10.2928338868892,1140
"C",-8.609724,41.147712,18,8.28912755815253,795
"C",-8.603901,41.134248,12,8.39165966794139,315
"C",-8.661933,41.1768,40,8.78125569501479,3825
"C",-8.610876,41.145939,5,6.47008703414923,495
"B",-8.615556,41.140656,13,6.90163874837714,465
"A",-8.673012,41.15925,41,11.1505669956708,1005
"B",-8.604162,41.161077,31,14.0424895697964,510
"A",-8.59761,41.18211,76,14.8994792843595,1455
"C",-8.618643,41.15394,6,37.5941172286883,885
"A",-8.661861,41.155884,6,15.6409925929525,285
"C",-8.592318,41.146164,200,11.5757640622764,2985
"C",-8.57772,41.194557,20,12.9656430058111,420
"B",-8.600175,41.182713,208,24.0583408712605,5910
"B",-8.639784,41.159727,27,15.3146288660019,660
"C",-8.61435,41.147172,22,10.7895619003636,1245
"B",-8.649351,41.178501,87,5.23145291479964,2415
"B",-8.648892,41.178537,68,15.2632944855052,1455
"A",-8.607915,41.145066,23,6.28628302196422,525
"C",-8.574651,41.198562,18,15.2455223444762,675
"B",-8.606484,41.144661,59,12.0391252473555,1185
"C",-8.602047,41.161635,2,8.73689253510946,630
"C",-8.613387,41.147514,46,8.98212786075961,720
"C",-8.610102,41.147721,2,4.965437030126,525
"C",-8.602533,41.155713,3,3.38245621754564,345
"C",-8.614872,41.15115,7,2.98984618263302,990
"A",-8.657802,41.177538,55,19.9755042347308,1005
"B",-8.612649,41.145876,29,9.4867240891021,990
"C",-8.608068,41.147244,5,4.47494800297105,555
"C",-8.613657,41.146614,36,9.21528432372866,600
"A",-8.607951,41.160078,17,8.5700681801005,300
"A",-8.606772,41.14575,22,6.12968445647126,975
"B",-8.613252,41.154336,27,17.8080837087949,675
"A",-8.595468,41.166675,34,5.87793492346769,1365
"C",-8.656218,41.151609,77,4.75468868635923,1710
"C",-8.627985,41.157594,4,11.5847232791411,660
"B",-8.627229,41.152014,5,10.860335656665,1185
"A",-8.590437,41.130198,131,15.8389712562443,2040
"B",-8.628336,41.157387,14,11.0567751290837,495
"B",-8.615529,41.140656,19,3.42507289051777,285
"A",-8.60067,41.153616,17,6.98612266752055,630
"C",-8.637084,41.149881,12,7.7986904629415,945
"C",-8.602695,41.155515,40,7.73219317882889,2115
"C",-8.592453,41.170275,68,20.5025422865418,1095
"C",-8.614035,41.14656,18,5.61899387008973,810
"A",-8.620002,41.146794,35,4.28816468550403,1005
"C",-8.58465,41.164056,31,4.54181508326876,1380
"C",-8.603397,41.183667,33,2.89958557535239,1305
"B",-8.612667,41.145975,47,11.8023050535094,780
"C",-8.603874,41.146965,16,0.0658087253220883,1710
"C",-8.611263,41.147721,79,6.09403671591264,2670
"A",-8.643447,41.157468,48,16.9739168576353,780
"C",-8.611623,41.1768,30,8.63687093213987,585
"C",-8.60796,41.160006,29,8.89017595343099,720
"A",-8.609184,41.153643,58,20.3656362178818,1005
"B",-8.612595,41.145939,23,7.62670358333251,420
"C",-8.616969,41.147163,83,6.87991553925487,1395
"C",-8.602542,41.155596,29,9.89757825949455,645
"B",-8.612568,41.145993,32,10.6132432469836,570
"C",-8.612298,41.148099,4,4.77103433565496,495
"C",-8.613603,41.146911,11,4.82289075404137,495
"B",-8.648892,41.178573,30,3.4064937592332,555
"C",-8.686818,41.173605,5,11.6975027265496,990
"C",-8.613621,41.146956,10,6.22151927163702,570
"C",-8.602569,41.155722,27,7.11329974325078,420
"C",-8.663634,41.158377,46,17.1819612421243,855
"B",-8.612604,41.145957,7,5.06249682244529,255
"B",-8.611227,41.149377,22,10.2959960670129,330
"C",-8.612136,41.147217,7,14.038848505288,990
"C",-8.612415,41.148054,13,11.6570910442271,510
"C",-8.614017,41.146488,29,7.1866111441149,990
"C",-8.580537,41.18778,66,4.43412635409533,1560
"C",-8.635455,41.155119,15,7.75529986629795,630
"B",-8.610768,41.145678,24,9.86542643207429,405
"A",-8.658099,41.177853,10,3.02165356615364,660
"B",-8.615502,41.140647,12,9.94250736877723,285
"C",-8.614143,41.146515,31,6.25315575940753,510
"C",-8.683578,41.159178,43,15.3619082009338,720
"C",-8.608383,41.147379,3,0.393752836125398,225
"C",-8.613954,41.147703,5,2.72329705131376,450
"C",-8.614179,41.1462,13,8.0966110097859,300
"C",-8.613666,41.147037,8,16.5306914517442,450
"C",-8.614035,41.146344,12,6.15940975097857,525
"A",-8.610093,41.152779,7,7.40956406261967,315
"B",-8.614017,41.141241,14,1.72625007770402,825
"C",-8.602452,41.155686,7,6.36243334666441,690
"C",-8.610084,41.153274,13,11.4868392073799,780
"A",-8.683515,41.159106,55,20.6554866238745,1305
"C",-8.615322,41.148036,27,6.70722493994017,405
"C",-8.614485,41.146497,38,8.81530536791087,675
"C",-8.604387,41.134815,10,11.2101734405913,255
"B",-8.64927,41.178501,65,10.7536036712821,1200
"B",-8.648946,41.17851,40,10.4686923139103,1350
"B",-8.606394,41.144706,5,3.27913601979664,960
"C",-8.648865,41.178582,86,10.9627210068965,1275
"B",-8.611191,41.149467,14,7.96104086953272,645
"B",-8.61282,41.145975,10,4.14414623656159,930
"C",-8.61597,41.147271,6,1.28994002977927,930
"B",-8.627634,41.175063,15,8.95680572882378,990
"C",-8.613963,41.148351,52,10.3289776271366,810
"B",-8.62776,41.175549,14,9.85121063779936,540
"A",-8.611524,41.145993,64,10.7019405108589,1260
"B",-8.611155,41.149377,38,9.80716032886702,1140
"C",-8.610714,41.147847,3,0.158878244131936,330
"B",-8.610741,41.145669,6,4.41070201401582,870
"C",-8.614152,41.149503,29,7.74905278686576,615
"B",-8.612685,41.145903,17,6.62699855431062,900
"B",-8.612577,41.146002,44,15.4007926628951,690
"C",-8.681445,41.178447,24,9.8358333361584,495
"C",-8.610633,41.146092,54,9.19728728630384,795
"B",-8.61255,41.145984,22,9.83120594720015,480
"C",-8.612289,41.147829,26,5.84286347203353,555
"C",-8.614134,41.146245,30,7.83426725127181,540
"C",-8.61705,41.136957,8,9.53435861093507,240
"B",-8.612604,41.146047,8,11.1243757967645,645
"C",-8.645013,41.157972,35,8.15815827491047,810
"C",-8.613882,41.146902,14,4.99883889861869,285
"C",-8.614692,41.146758,93,9.67484448612286,1620
"B",-8.606394,41.144643,9,4.23288897084938,405
"C",-8.60247,41.155668,105,12.8705748818311,1590
"C",-8.612199,41.147955,22,7.54103249387022,510
"B",-8.614035,41.141304,28,9.01325810894435,495
"C",-8.615385,41.147199,26,8.78014232213238,885
"C",-8.614575,41.146524,45,9.84217690018347,825
"C",-8.61219,41.147964,32,12.5231553340769,510
"C",-8.602524,41.15556,48,9.02287962064673,840
"C",-8.609913,41.147748,27,7.92528642938673,615
"C",-8.61435,41.148126,7,1.79299518006572,960
"C",-8.614692,41.146641,11,2.27221928646387,495
"C",-8.610021,41.147703,43,19.0115137967984,1095
"C",-8.628921,41.152482,12,16.3916746916672,780
"C",-8.610138,41.147811,11,6.75896385186947,270
"C",-8.613873,41.147037,44,7.11119064081743,1140
"C",-8.614701,41.146596,103,8.6445718715612,1605
"B",-8.612649,41.146002,3,0.190995370046575,720
"B",-8.656938,41.161401,6,1.56909577780326,1065
"C",-8.616456,41.149584,8,3.91467486166765,675
"A",-8.674902,41.159934,26,8.28240782112199,375
"B",-8.615538,41.140692,31,7.97291653014889,690
"C",-8.613171,41.147883,15,3.15281732378719,660
"B",-8.648829,41.178555,43,17.492502891893,930
"A",-8.597754,41.164173,13,4.86609296151835,720
"C",-8.585622,41.148621,45,8.48501686453931,720
"C",-8.613981,41.147316,2,0.133429976719627,345
"C",-8.614044,41.149872,34,7.34493993819525,630
"B",-8.612577,41.145966,16,8.33191308761863,510
"B",-8.612919,41.14602,15,10.6938495916402,660
"B",-8.611047,41.149413,21,17.0108227172777,405
"C",-8.592075,41.16069,40,21.455101540026,2400
"A",-8.59851,41.132475,5,9.89858058846305,2160
"B",-8.612649,41.146011,50,7.95086473526912,1365
"C",-8.612181,41.14782,25,6.60630601027224,420
"B",-8.612667,41.146002,16,10.3399609333793,900
"A",-8.642367,41.16006,4,0.0585490515851976,960
"C",-8.624007,41.173308,95,11.9433277089901,1470
"A",-8.619561,41.149827,7,4.9890921346173,885
"A",-8.59734,41.145201,7,1.61076607714267,840
"C",-8.602551,41.15565,3,3.41419801255766,195
"A",-8.589177,41.18121,65,7.04005030445629,1260
"A",-8.669655,41.155272,8,6.21011236677113,990
"C",-8.628912,41.161041,27,7.9298566780866,555
"B",-8.604702,41.161131,5,3.5465395981279,375
"C",-8.601687,41.137317,3,14.599542527674,195
"B",-8.589258,41.169681,19,9.95767894748393,270
"B",-8.604153,41.160978,10,10.6281473381103,150
"C",-8.644905,41.162634,6,6.39200097630536,690
"C",-8.589474,41.1633,51,18.8030951391004,855
"B",-8.62893,41.161059,23,19.342327949297,1590
"C",-8.639829,41.145633,13,12.8188870645626,1065
"B",-8.629191,41.161203,10,3.93871064082544,495
"A",-8.598645,41.146776,3,5.85314925688789,180
"C",-8.628948,41.160942,11,2.76566262474699,915
"A",-8.619498,41.1498,24,10.9462182439563,840
"C",-8.6283,41.157405,64,15.8998034073298,1305
"C",-8.603739,41.161743,10,16.4505965484624,1395
"A",-8.625627,41.149854,41,22.6569582559883,885
"B",-8.613954,41.141331,36,8.847496267925,675
"A",-8.606844,41.145777,25,6.04802491530647,465
"A",-8.62074,41.15079,51,18.5458245021817,870
"B",-8.674074,41.153814,26,8.57581799408882,780
"C",-8.680716,41.173776,44,11.8727366566715,1440
"A",-8.652105,41.165577,8,10.8561947534919,780
"B",-8.639919,41.159736,3,1.70327036640713,735
"C",-8.608572,41.164083,31,6.04899261590877,1845
"B",-8.582616,41.180535,17,11.1268422031032,300
"C",-8.670141,41.237163,35,4.31643261885636,510
"C",-8.610066,41.14773,2,3.45764661595631,480
"C",-8.630946,41.156883,8,6.22509294417411,1170
"B",-8.630631,41.154903,23,18.9311805082043,675
"C",-8.647254,41.148468,2,0.906737867565551,540
"C",-8.641314,41.172912,16,14.9940166424568,630
"C",-8.569602,41.162319,31,13.7459771059131,480
"A",-8.654643,41.148423,2,0.44145485628672,1230
"C",-8.60256,41.155425,4,0.0751918255798333,495
"C",-8.584875,41.168034,24,1.07209590828378,495
"C",-8.570295,41.160546,23,12.2592432806203,405
"B",-8.604702,41.161158,39,9.38379903798114,660
"A",-8.627049,41.170347,33,23.3884095616679,840
"B",-8.604747,41.161158,16,6.80133989557349,255
"C",-8.614422,41.147271,24,9.98301655463434,900
"C",-8.629002,41.200362,92,7.41542780330101,1470
"B",-8.599986,41.18265,10,8.32210057994394,705
"B",-8.675298,41.162868,25,7.33933266536101,1005
"B",-8.611137,41.149494,8,4.27303259813237,570
"A",-8.630622,41.14638,20,8.89984756397478,300
"C",-8.608734,41.147244,48,5.28502080314575,1110
"B",-8.613207,41.154426,17,6.7517880138873,270
"A",-8.621649,41.143554,8,9.84809604364383,345
"B",-8.613198,41.154381,3,1.81440291237642,585
"B",-8.613234,41.154588,10,12.802191171826,225
"B",-8.612487,41.146002,44,6.66764384648882,645
"C",-8.607915,41.160024,33,10.0670646685989,720
"A",-8.60706,41.145516,14,3.82344264060161,630
"C",-8.598726,41.150682,27,19.2408150689627,810
"B",-8.612568,41.146056,62,8.9819695490122,1035
"C",-8.652717,41.166756,6,7.98659381157453,585
"C",-8.60805,41.14728,15,7.47741938446953,435
"B",-8.612343,41.145894,33,11.3018671545115,825
"C",-8.644716,41.151978,8,17.2478917841901,1230
"B",-8.611029,41.149485,5,5.19416712010949,360
"A",-8.667909,41.155803,82,2.68196596946937,1710
"A",-8.59131,41.15619,6,9.85849871249058,525
"C",-8.667837,41.152716,53,14.7262918990267,990
"A",-8.606826,41.145732,34,14.2784719145139,960
"C",-8.640612,41.148405,29,26.7847267212901,3225
"B",-8.649405,41.154291,120,4.34170676830382,5325
"B",-8.617572,41.146137,180,30.7662991676144,4440
"B",-8.612523,41.145984,12,7.75806230501384,300
"A",-8.667315,41.164209,17,7.78523168112873,525
"C",-8.616537,41.155884,38,13.480807585399,1065
"B",-8.608131,41.153571,59,13.9707668245863,960
"C",-8.606241,41.144697,154,8.97557917515739,2415
"B",-8.610885,41.145606,30,8.71016662213696,645
"C",-8.603514,41.169762,13,7.89436969578879,750
"C",-8.658855,41.148351,40,15.5910369076017,600
"B",-8.604783,41.161131,18,11.3567809831395,1140
"C",-8.614116,41.146254,29,11.8183654863955,1020
"C",-8.612766,41.148522,44,0.234558199462429,1695
"C",-8.647704,41.148468,13,7.54434453585934,540
"C",-8.594487,41.166963,28,17.1617321476681,3045
"C",-8.620002,41.146785,18,11.4874330413499,585
"C",-8.599005,41.18364,11,6.28520486436681,870
"A",-8.632368,41.161833,9,6.14889211031887,675
"B",-8.604783,41.161131,3,7.60549987815418,240
"C",-8.60886,41.147496,44,19.3962274472508,855
"B",-8.612577,41.145939,6,8.10233777647104,540
"C",-8.60778,41.132628,68,11.9889900747914,1125
"B",-8.604279,41.160915,58,14.5212103366877,1095
"B",-8.610822,41.145705,20,9.22824571454812,525
"B",-8.639847,41.159772,38,15.2657317224912,600
"C",-8.61435,41.147208,38,16.5344810618396,1095
"B",-8.610813,41.145597,19,9.03878162655698,630
"C",-8.650044,41.138523,32,11.1099391476307,525
"C",-8.616726,41.142537,24,0.185524696119552,405
"A",-8.642484,41.12874,180,10.012656729837,2880
"C",-8.589789,41.17356,30,9.37842308459587,630
"A",-8.632323,41.164389,17,17.7082900486331,540
"C",-8.650539,41.140926,30,10.5177742384996,615
"C",-8.612253,41.148099,14,3.1743072057813,675
"C",-8.613576,41.147001,200,5.01227385044951,3405
"C",-8.61408,41.149548,39,5.52154915082042,585
"B",-8.613918,41.141241,13,7.2665166163556,375
"C",-8.617662,41.146326,23,9.68825085420976,480
"B",-8.628219,41.157324,24,8.87565300566401,465
"B",-8.648829,41.178609,37,11.6982832097104,705
"B",-8.676072,41.163201,30,9.21018427735671,855
"C",-8.606106,41.153535,5,5.46878084691163,420
"A",-8.621055,41.18157,87,12.7025524777971,1590
"C",-8.612199,41.148108,33,9.06478011245491,825
"B",-8.648784,41.148207,12,7.45801567489072,300
"C",-8.658873,41.136831,8,9.91759494561957,660
"C",-8.626212,41.152275,44,14.4116925042059,660
"C",-8.612082,41.148009,9,4.9095187090706,765
"C",-8.611011,41.14611,6,0.986956475175247,585
"C",-8.612253,41.147973,37,12.9121755972741,570
"B",-8.628993,41.16105,17,7.24682102032927,450
"C",-8.602569,41.155749,13,9.21998661208062,270
"C",-8.613972,41.146551,4,3.21888925631743,615
"A",-8.606979,41.145768,53,16.9832621077964,1020
"C",-8.613639,41.14683,13,5.84039794477009,600
"C",-8.612199,41.148063,50,9.19016906396925,885
"B",-8.628975,41.161041,17,6.89021820783192,510
"B",-8.612586,41.146002,51,7.36303457976278,1050
"C",-8.611299,41.148135,13,12.2535089841708,555
