@relation Train0

@attribute Call_Type {A,B,C}
@attribute Start_x real
@attribute Start_y real
@attribute Past real
@attribute AvgSpeed real
@attribute Time real


@data
"A",-8.659962,41.17689,31,11.6952906712287,660
"C",-8.641125,41.15988,6,4.53388108324963,660
"A",-8.613054,41.140467,42,13.5717808598668,1830
"B",-8.619885,41.148027,24,3.45967573200595,1290
"A",-8.659836,41.160123,4,8.3955213854339,975
"C",-8.618895,41.141682,26,8.30507350605577,735
"A",-8.608833,41.15349,132,13.3716264493613,5595
"B",-8.620974,41.160789,57,11.1893550436904,1170
"C",-8.598852,41.171283,5,23.0937102889454,3390
"B",-8.68932,41.168142,1,279.376954868002,705
"B",-8.612496,41.146146,69,3.5922907280999,1290
"B",-8.674065,41.153805,35,24.8968627297655,1200
"B",-8.60697,41.150232,40,4.41087587841577,810
"A",-8.640486,41.161248,22,4.27893247704963,600
"C",-8.665443,41.170653,201,7.68632300075726,3300
"B",-8.640864,41.16069,38,4.62678678672131,555
"A",-8.621019,41.15043,41,8.46511161887952,840
"B",-8.613918,41.141214,24,4.19227848628033,645
"B",-8.62821,41.157468,26,6.10074650293553,1080
"B",-8.62794,41.157351,5,7.56264720554933,225
"A",-8.604873,41.146641,26,2.56709940865265,570
"B",-8.608824,41.147766,60,7.84499094047553,1185
"B",-8.607033,41.150619,4,6.89100288915484,900
"A",-8.624259,41.179527,3,0.514843363565271,465
"B",-8.610768,41.145174,19,3.34353284165692,1140
"B",-8.617617,41.146326,15,4.45697449203181,1290
"B",-8.630406,41.154885,20,7.18985450225715,750
"C",-8.654319,41.181111,43,5.9893122569444,825
"A",-8.667639,41.147595,132,4.53096674967765,1980
"B",-8.589303,41.169726,38,4.41473135743628,690
"B",-8.639901,41.159781,3,1.0107947865685,450
"C",-8.616456,41.141835,10,4.15022767502445,2610
"B",-8.606502,41.144688,31,9.45123401234182,855
"B",-8.57997,41.15943,31,5.91537276622632,675
"B",-8.6301,41.15745,25,5.41425801636528,465
"B",-8.639811,41.159781,36,10.4895833128891,705
"A",-8.601129,41.147838,13,6.85252277893021,1065
"B",-8.580042,41.159502,79,8.40010471096584,1305
"A",-8.647461,41.157783,54,3.95467875393203,885
"B",-8.639838,41.159808,3,1.13381721813464,540
"A",-8.661528,41.155371,71,8.5934016572557,1395
"B",-8.609571,41.151303,28,7.15349856958893,1065
"B",-8.628624,41.160753,2,0.14257085505552,1170
"C",-8.614719,41.163138,7,6.08037189086681,645
"B",-8.585694,41.148621,27,29.5082740212374,945
"A",-8.619858,41.169303,13,6.54548379584037,555
"B",-8.584335,41.163201,85,16.59046548964,1605
"B",-8.600085,41.18274,39,2.5991970603104,1080
"C",-8.638497,41.163111,27,11.1909127713696,2355
"C",-8.628561,41.171472,29,7.9435927062313,960
"B",-8.589267,41.169672,51,10.0941317560655,2580
"B",-8.627157,41.167026,35,2.94007638396846,885
"B",-8.617563,41.145885,10,3.72115183520036,1035
"B",-8.615538,41.140719,36,3.49579382949804,1200
"B",-8.612559,41.146002,29,4.02260579664173,465
"C",-8.613819,41.141691,112,9.75947522249609,1680
"B",-8.606511,41.144787,59,6.50853196167789,2520
"B",-8.62695,41.152122,18,5.16977049067694,870
"A",-8.579196,41.165235,50,5.84187677666675,750
"B",-8.585919,41.149044,30,16.8919496109588,945
"B",-8.608779,41.147919,94,7.93506003528289,1800
"B",-8.6139,41.141403,22,5.46478216081195,480
"C",-8.620155,41.161482,125,1.99127100584985,3435
"C",-8.626203,41.16672,5,3.7750029705926,930
"C",-8.667945,41.152743,14,8.80916253088151,1125
"C",-8.649432,41.154309,63,5.66017129833778,975
"C",-8.613225,41.155209,21,7.01615980532752,420
"B",-8.613882,41.141385,3,1.91608346267251,240
"B",-8.612766,41.146155,72,0.293172588556029,1590
"B",-8.606493,41.144634,44,2.95670386032455,1080
"C",-8.630712,41.152806,48,5.85550656502773,840
"B",-8.61318,41.166837,17,3.92693928380883,285
"B",-8.61381,41.141115,5,3.09607151906635,615
"C",-8.64243,41.166198,17,16.2711507418948,2115
"A",-8.622081,41.152689,2,1.11164766516578,630
"C",-8.606979,41.150655,16,7.56905072824896,450
"C",-8.599248,41.149197,17,4.32481574649798,540
"A",-8.667108,41.167566,8,4.85096398366076,585
"B",-8.61759,41.146164,14,3.92806662979638,540
"A",-8.673822,41.14962,56,5.61579160078807,1605
"A",-8.619948,41.146911,24,5.15211231521343,930
"B",-8.60697,41.150376,5,3.71152308048102,420
"A",-8.65476,41.153337,30,9.31501609087293,600
"B",-8.649441,41.167719,12,3.52746530882907,180
"C",-8.611092,41.147982,30,7.78003235901125,585
"B",-8.606988,41.15043,23,3.34242271569105,1110
"A",-8.648793,41.148513,26,8.27222298783226,600
"B",-8.600031,41.182695,25,5.77228471208899,405
"A",-8.590851,41.176584,25,6.05210403750752,435
"B",-8.615538,41.140773,11,3.19643389599728,1485
"B",-8.611092,41.149431,9,59.7525657111892,390
"A",-8.636436,41.150817,48,16.1516951282623,1005
"B",-8.615547,41.1408,14,4.8141743017245,1470
"C",-8.629272,41.054409,207,7.68643202368579,4950
"B",-8.611092,41.149458,40,15.5233394070721,1065
"B",-8.628084,41.157279,25,7.6008062664405,570
"A",-8.608437,41.174154,32,18.0786934771398,735
"C",-8.627337,41.15196,87,5.41463487079923,1455
"A",-8.62101,41.149971,37,6.66704796800807,660
"B",-8.613936,41.141304,8,6.47028772958633,255
"C",-8.653347,41.161959,5,66.4866089252446,615
"C",-8.610309,41.14917,18,5.66264557472397,840
"B",-8.585685,41.148612,40,14.0950147663621,600
"B",-8.585658,41.148612,32,13.6860552075172,465
"A",-8.659584,41.150016,19,4.99509809774226,1215
"A",-8.683389,41.158962,3,0.476201077514636,675
"C",-8.670852,41.176143,16,7.76283512356508,240
"A",-8.58915,41.17347,15,6.88414629930303,600
"B",-8.689329,41.168124,16,10.1205256070239,915
"B",-8.606412,41.144553,47,10.9486684427192,1755
"B",-8.60013,41.182758,32,2.29338209314388,840
"A",-8.620083,41.146857,28,3.14205503605348,495
"B",-8.610939,41.14584,17,5.51136719316571,585
"C",-8.612856,41.14827,54,11.7881001075463,1260
"C",-8.689446,41.207319,18,4.63123963945766,810
"B",-8.613936,41.141259,48,6.24499613422038,750
"B",-8.611038,41.145795,44,14.8304169375028,840
"C",-8.627724,41.116905,23,16.5529325065163,1860
"B",-8.616069,41.140368,46,8.05923733836558,675
"C",-8.587629,41.148387,91,9.91370645606124,1560
"B",-8.607051,41.150313,68,5.4723792687348,1575
"B",-8.615574,41.140692,7,5.06588140741037,510
"B",-8.606547,41.144706,20,2.42089618590215,1635
"B",-8.639874,41.159781,12,10.4386646661884,315
"B",-8.630289,41.157387,9,4.056203010597,405
"B",-8.579844,41.159592,16,4.25277513929326,525
"A",-8.585505,41.161986,25,3.76766252233001,645
"B",-8.619867,41.148036,45,5.30290274813897,765
"B",-8.615529,41.140755,19,3.41671453819944,540
"A",-8.649945,41.161896,72,2.73080085118598,1650
"B",-8.61984,41.148063,41,5.77936068668013,915
"B",-8.604729,41.16132,20,5.55388342402513,780
"B",-8.649495,41.154219,35,5.27149320659925,615
"A",-8.673597,41.149611,11,5.64553081261733,795
"A",-8.610012,41.153031,26,4.13301160249801,1290
"B",-8.599239,41.149089,13,6.18420379122487,585
"C",-8.589447,41.176152,10,6.91298192987208,795
"A",-8.617563,41.146029,25,7.08997003634528,1140
"C",-8.60949,41.151267,38,6.57658161092758,900
"B",-8.619858,41.148045,14,1.0668696312881,1065
"B",-8.613171,41.166891,30,3.83339354208151,495
"A",-8.606844,41.145822,5,2.21618900246323,1230
"C",-8.583633,41.14566,14,17.1734988794837,1275
"B",-8.630172,41.155398,9,5.565515214165,285
"A",-8.659494,41.150124,9,4.82995661179381,645
"B",-8.584371,41.163102,11,8.74149088038942,510
"C",-8.638569,41.162463,186,2.87534210892097,4425
"C",-8.600085,41.168394,38,14.7052375081246,660
"B",-8.585649,41.148666,15,4.3660919855715,1245
"B",-8.627247,41.151933,12,3.58765318393997,345
"C",-8.621253,41.138991,9,7.55465930340545,360
"B",-8.627733,41.175441,51,3.26376077199065,975
"B",-8.600139,41.182677,6,8.03614633521547,450
"B",-8.606421,41.144652,62,5.97196215812629,960
"A",-8.621001,41.150061,24,5.50662906946095,1845
"B",-8.630586,41.154804,64,6.68305340514756,1095
"B",-8.615547,41.140836,41,8.08569752022128,615
"B",-8.619957,41.14791,14,1.28205405465116,990
"B",-8.62821,41.157504,4,5.13477306629148,1500
"B",-8.585748,41.148567,7,1.17307125576913,765
"B",-8.672742,41.148918,9,6.6690618469231,375
"A",-8.644203,41.157495,5,0.112157570327735,840
"B",-8.607087,41.150565,46,5.48162851172031,810
"C",-8.657154,41.162427,47,20.7767269799485,1725
"A",-8.644212,41.15907,9,4.29643769193248,1080
"B",-8.639838,41.159808,21,6.33790781289149,930
"A",-8.620056,41.146848,62,3.87103149822746,1395
"B",-8.689329,41.168142,60,7.7073220534908,1050
"C",-8.618004,41.14638,87,4.47330298331617,1470
"C",-8.630244,41.155479,29,6.30426095880693,1035
"C",-8.623989,41.157126,27,4.49179670501574,1350
"B",-8.607078,41.150547,18,3.40426205285933,780
"C",-8.65521,41.177412,18,10.0228871189082,585
"B",-8.599194,41.149026,1,171.490649904818,615
"C",-8.630199,41.157477,26,5.26984711844163,480
"B",-8.609418,41.151312,67,10.7341958217395,1050
"A",-8.663994,41.16366,1,131.20246545556,450
"B",-8.611983,41.17284,42,4.62256487509915,735
"C",-8.584443,41.163129,18,6.88340353522156,1080
"C",-8.610885,41.144553,290,5.30454127033798,5625
"B",-8.612424,41.146002,19,7.10628486716511,1275
"C",-8.628831,41.165946,129,4.21322698856843,3990
"C",-8.610813,41.145759,52,6.32086391481343,1005
"B",-8.606484,41.144562,67,5.15029562871072,1170
"A",-8.596053,41.167593,61,24.2460542442388,1380
"A",-8.609904,41.158341,43,5.18114541144099,1455
"B",-8.604828,41.161104,24,4.09490622161902,1080
"B",-8.58564,41.148594,8,4.22462559224721,480
"A",-8.677476,41.152194,46,18.5946796656987,1590
"B",-8.610804,41.145759,83,5.48858576528466,1260
"B",-8.614278,41.14125,14,12.5879452745083,1020
"B",-8.610651,41.145786,62,4.96930881861082,1470
"B",-8.649288,41.167278,2,0.825400653018354,675
"C",-8.580564,41.180526,27,6.81658503395638,1515
"B",-8.613756,41.141313,84,13.375174945693,1500
"B",-8.611038,41.149494,36,6.75189875404657,630
"B",-8.582589,41.180418,28,17.7505291407553,1005
"B",-8.649234,41.167143,65,5.3170405805902,1215
"B",-8.611083,41.14953,60,4.72662116929093,1395
"C",-8.501436,41.146992,48,5.74768999596485,825
"C",-8.606493,41.147739,21,1.19963329988583,1950
"B",-8.608698,41.147775,20,6.54443949895067,480
"B",-8.609454,41.151231,94,5.47204023037502,1530
"B",-8.628705,41.16978,10,1.69272215095815,540
"B",-8.606979,41.150529,13,3.45552108505209,420
"A",-8.658018,41.170977,24,2.39701891205056,750
"A",-8.585433,41.176683,8,3.60536135855977,465
"C",-8.612937,41.140431,58,3.38959075793002,855
"B",-8.613207,41.154354,11,6.42799491856626,405
"C",-8.585928,41.148972,20,7.77547923404133,1155
"C",-8.625744,41.14944,40,4.11791660544898,615
"B",-8.61759,41.146155,19,4.20667935809394,465
"B",-8.58438,41.146389,15,13.6893019979535,1140
"B",-8.610912,41.145561,4,2.145530514705,555
"C",-8.660079,41.171607,64,6.15823321678755,1110
"B",-8.619849,41.148063,46,6.58535336518959,870
"B",-8.61084,41.145687,5,2.49318797918388,750
"C",-8.610867,41.145615,3,2.69288350588511,1215
"B",-8.585739,41.148513,27,8.87170239241678,1290
"A",-8.602803,41.147298,87,10.3405069439897,1830
"B",-8.607024,41.150556,21,3.70737534383259,435
"A",-8.640774,41.160141,67,4.52153748666435,1350
"A",-8.672256,41.14908,50,6.25452191825387,1020
"B",-8.625627,41.149305,70,2.16580911831754,1815
"A",-8.597754,41.142735,36,3.03482636958544,975
"B",-8.608734,41.147793,6,5.78399934982889,450
"B",-8.605584,41.153598,3,6.6325876779165,300
"C",-8.620659,41.167503,43,3.37304608056426,1635
"B",-8.608716,41.147739,9,1.66353694468895,660
"C",-8.574705,41.142663,22,12.2250943529636,900
"B",-8.62821,41.157387,39,4.14885296677452,1110
"A",-8.64918,41.149431,6,2.63916326384781,855
"B",-8.62758,41.157756,59,5.78187851596336,1080
"B",-8.612163,41.172687,1,148.914517991731,585
"B",-8.606952,41.150466,4,2.11981138902808,1080
"B",-8.627742,41.175432,31,5.58228626632523,945
"B",-8.606502,41.144571,28,3.64254739060327,555
"A",-8.636868,41.180382,35,7.74666680130514,975
"B",-8.606502,41.144598,41,2.90111958708609,750
"C",-8.647947,41.154264,46,10.7469298493849,1335
"B",-8.615529,41.140737,21,3.29348161059785,555
"B",-8.606529,41.144598,54,4.45786639802444,2025
"B",-8.609328,41.147064,101,3.60975068906209,1935
"B",-8.604171,41.161113,14,4.206163365819,1200
"C",-8.607519,41.157648,33,3.14471393070272,765
"A",-8.608815,41.153589,133,2.57203264333846,5595
"B",-8.585649,41.148648,24,5.63529653665587,825
"B",-8.585631,41.148945,15,5.18498632625315,825
"C",-8.585658,41.148585,21,11.5125349096878,870
"C",-8.604207,41.161104,29,12.3717449906779,1080
"B",-8.613927,41.141376,92,5.92422999899593,2655
"C",-8.669655,41.236515,56,30.5210720446173,2025
"B",-8.606493,41.144562,4,4.07673760616346,945
"B",-8.611722,41.147928,45,0.593800787333182,1665
"C",-8.605017,41.145741,215,1.4686472043267,6930
"A",-8.628948,41.15259,13,7.96928257351871,360
"B",-8.613243,41.166909,35,5.06159314092291,555
"B",-8.630253,41.157441,25,5.51577251464357,450
"C",-8.609571,41.151249,17,8.76621640054847,450
"A",-8.593803,41.162634,15,5.20776172955375,675
"B",-8.617617,41.146128,70,6.21215740464802,1350
"B",-8.610921,41.145696,41,6.73089454332754,2670
"A",-8.6526,41.167458,9,2.17693309523634,420
"B",-8.582436,41.180625,7,10.2594951818438,375
"C",-8.620866,41.152311,33,5.32231707150647,510
"B",-8.610867,41.145579,29,2.44065098265734,1080
"B",-8.585703,41.148585,9,6.4555189039337,735
"B",-8.615529,41.140665,26,5.99835495388112,555
"C",-8.64495,41.162427,50,6.55119370638906,945
"B",-8.656803,41.161518,61,6.39287713941999,1050
"C",-8.613072,41.143635,6,2.70992997812587,360
"B",-8.607069,41.150565,53,1.85274504783503,1215
"A",-8.658072,41.153949,72,5.6390352339483,1185
"C",-8.593254,41.183397,419,9.86121652054969,7230
"B",-8.674101,41.153841,7,1.42474306731661,510
"B",-8.585631,41.148567,20,5.59507896204999,630
"B",-8.609553,41.151159,137,3.42816773985956,2355
"C",-8.61282,41.1444,69,3.3704265505107,1905
"C",-8.627175,41.152005,60,5.04256104567778,1380
"B",-8.617662,41.146272,37,4.07988015814366,1560
"B",-8.585613,41.148585,20,7.76947619740863,945
"B",-8.630289,41.155002,66,3.53593717647924,1020
"B",-8.585631,41.148468,19,5.52201575707634,420
"B",-8.599248,41.149161,33,5.79366352591087,735
"C",-8.573391,41.146992,49,8.1086934426049,2310
"C",-8.647632,41.150574,61,6.8960392637346,1980
"A",-8.604972,41.145534,11,3.06423659695679,495
"B",-8.580042,41.159295,15,6.85369370894575,480
"B",-8.599257,41.149197,21,4.69623258178691,660
"B",-8.639928,41.159772,9,4.42424192501189,780
"B",-8.585595,41.148513,16,4.92804983396867,1080
"A",-8.645031,41.162499,49,8.91151879244675,1200
"C",-8.66682,41.14881,8,4.52504600341773,2160
"B",-8.606529,41.14467,28,6.66813243991975,555
