@relation Train4

@attribute Call_Type {A,B,C}
@attribute Start_x real
@attribute Start_y real
@attribute Past real
@attribute AvgSpeed real
@attribute Time real


@data
"A",-8.596953,41.182659,18,2.8714838086528,900
"C",-8.671851,41.150259,113,13.4588295719925,1875
"C",-8.606979,41.150214,25,3.98586771927299,540
"B",-8.607141,41.150205,56,11.292627849427,1170
"B",-8.615511,41.140836,4,3.40760604740901,510
"B",-8.619876,41.148072,52,4.88374508530492,810
"C",-8.609922,41.159646,4,6.9794212549135,930
"B",-8.628867,41.161059,60,9.76652298913605,1260
"B",-8.609922,41.150916,4,2.31104888523218,195
"C",-8.646588,41.177682,13,8.06304356669827,345
"C",-8.618121,41.132835,4,0.602477296877554,510
"B",-8.610921,41.145678,9,16.345278021807,870
"C",-8.606925,41.147154,44,4.59803778394411,675
"B",-8.639955,41.159709,29,4.74641568818843,2220
"C",-8.611218,41.146902,15,4.42375419679581,510
"B",-8.613963,41.141295,8,6.11901529036834,765
"A",-8.598402,41.17779,43,8.79286204527383,735
"A",-8.583651,41.179014,71,22.9017494265858,1080
"A",-8.576307,41.162148,37,9.47001750121842,690
"C",-8.66979,41.236434,70,5.33331846179652,1620
"C",-8.64036,41.159844,36,2.9227364662644,3630
"B",-8.612451,41.145921,26,9.13342025009297,570
"C",-8.687025,41.170707,5,8.07140013761636,1260
"B",-8.609517,41.160312,11,0.501961776775072,450
"C",-8.652537,41.152149,8,10.7102076724825,885
"C",-8.617023,41.136912,48,14.6124463429595,1080
"C",-8.589195,41.179635,30,7.8060789193939,960
"B",-8.6067,41.150718,38,4.66213894610948,3480
"A",-8.630019,41.146461,54,12.7441420317539,1035
"B",-8.649477,41.154282,17,6.18961135501868,420
"B",-8.610786,41.145714,15,3.46684369325127,645
"A",-8.639712,41.167746,4,5.45310859303866,630
"A",-8.569053,41.159682,10,3.84724876427614,1950
"B",-8.613279,41.15439,24,5.93204592347731,645
"B",-8.61111,41.149215,47,15.8696347322052,4710
"B",-8.599284,41.149197,8,3.48010244468861,405
"B",-8.606952,41.150313,103,3.6995033599152,1935
"A",-8.607087,41.147217,16,6.86366751740817,510
"C",-8.617644,41.146254,59,6.66880740125931,885
"B",-8.585874,41.148459,37,4.33255653670307,795
"C",-8.606925,41.147136,54,11.3773035988991,960
"B",-8.609742,41.151366,51,12.2376434102141,885
"B",-8.602929,41.179707,21,6.41133087351443,480
"B",-8.628723,41.169825,32,5.93747528662609,540
"B",-8.617608,41.146146,22,3.84308985665179,585
"A",-8.655849,41.151762,11,4.41293202758067,930
"B",-8.585667,41.148612,13,7.46370077798038,570
"A",-8.626473,41.15907,30,6.05959791900505,465
"B",-8.585694,41.148513,61,5.6630856844345,900
"B",-8.606502,41.144571,19,3.33020574678767,360
"B",-8.58582,41.148432,17,5.43266959998428,480
"B",-8.58564,41.148522,42,2.99416886413212,675
"B",-8.604801,41.161176,3,2.05513623559231,480
"B",-8.611083,41.149197,70,4.4196748862548,1140
"B",-8.585676,41.148414,34,18.4780703263142,915
"B",-8.58564,41.148369,22,14.67171688376,1125
"B",-8.585721,41.148504,22,5.89416073469426,930
"B",-8.626941,41.166882,6,1.49579581682128,435
"A",-8.593056,41.164803,31,5.21619029263839,630
"C",-8.597502,41.151312,14,1.07007396779842,780
"A",-8.598762,41.144841,23,1.56308534338426,645
"B",-8.608941,41.147721,4,0.422065633055355,750
"C",-8.569044,41.151681,47,12.6237903375574,1065
"A",-8.662023,41.163291,82,12.3685381251068,1710
"B",-8.627769,41.175477,12,6.44878247469863,705
"C",-8.662509,41.152023,60,3.11005838153108,1140
"C",-8.604738,41.152626,53,0.586764176720855,1770
"A",-8.620038,41.146857,32,4.13599646950768,900
"B",-8.60643,41.144742,18,7.0768602932486,420
"B",-8.630271,41.157513,8,6.38939136012937,240
"B",-8.599311,41.149179,37,9.42962308533661,750
"B",-8.585685,41.148648,45,10.9281835116871,795
"B",-8.630307,41.157477,20,6.22053172674907,705
"A",-8.610966,41.170905,16,2.60325078615122,1500
"A",-8.670582,41.169285,50,7.6438744822561,1005
"B",-8.604819,41.161122,25,5.5183806817568,570
"A",-8.629704,41.179743,88,7.70242489440899,1365
"B",-8.60706,41.150331,30,6.47624837223973,585
"B",-8.630649,41.154876,204,11.3072238439812,5175
"B",-8.585631,41.148522,43,20.2797521267776,930
"B",-8.58573,41.148414,32,14.2857515661366,1770
"B",-8.617635,41.146164,8,4.21969059435934,1620
"B",-8.627085,41.166936,106,4.99425380774305,1770
"B",-8.585802,41.148783,65,14.8172034896928,2160
"C",-8.601219,41.138586,119,7.27306197961734,3015
"B",-8.606511,41.144778,7,2.6271531814516,765
"B",-8.617671,41.146119,57,7.74894953692107,900
"C",-8.58312,41.180256,74,14.0591926198662,1140
"C",-8.585667,41.148603,38,7.5624490787141,870
"B",-8.628381,41.157216,32,2.99075012497334,990
"C",-8.581581,41.179347,9,11.3705900876243,420
"B",-8.613342,41.154354,8,4.85345304104873,600
"C",-8.602182,41.15025,348,2.01101457220589,7890
"C",-8.676189,41.155677,18,25.3185483176016,1020
"C",-8.627661,41.163525,200,3.48184540828528,3285
"B",-8.579907,41.159142,34,6.65439111347668,705
"A",-8.647164,41.180958,6,0.57612570486528,225
"C",-8.60427,41.151519,24,2.96626283022986,405
"A",-8.574723,41.142924,22,8.65198050669465,615
"C",-8.620479,41.166792,131,13.4737562644413,2115
"B",-8.619831,41.148036,8,2.02086270234197,405
"B",-8.610831,41.145669,55,5.60807897774982,810
"B",-8.61543,41.140908,10,4.008266186762,225
"B",-8.619876,41.148009,31,10.0892892619582,570
"B",-8.580069,41.159412,58,4.85910324443865,1665
"C",-8.660214,41.15997,34,6.3984014285446,855
"C",-8.594082,41.157297,24,7.18179645273819,585
"C",-8.583552,41.181381,93,11.7875300723497,1860
"B",-8.608869,41.147496,53,5.68371824524368,1470
"C",-8.673579,41.154669,69,5.47664734919836,1590
"A",-8.597097,41.159385,44,8.70604924376972,945
"C",-8.689176,41.173695,19,5.35368750829183,1035
"C",-8.604441,41.169978,24,14.4228815537394,735
"A",-8.663616,41.169735,34,15.0754549858382,840
"A",-8.571546,41.169573,12,12.1004722897727,1005
"B",-8.615484,41.140836,35,7.95215162972667,630
"C",-8.611344,41.149269,23,5.91405434036734,660
"A",-8.636238,41.15835,9,0.203236689973258,1335
"B",-8.609202,41.147415,17,11.9394516951704,705
"B",-8.674164,41.153832,24,12.2678728029163,735
"B",-8.639901,41.159745,32,16.3031334561427,495
"A",-8.593668,41.157819,113,3.32117679745968,1845
"B",-8.627121,41.151753,3,2.13475509370912,465
"B",-8.630244,41.157567,49,7.36398540490853,1425
"C",-8.691705,41.187015,10,7.06795155165606,1875
"C",-8.641296,41.15781,255,2.54141060396444,3870
"B",-8.582193,41.179743,34,8.79040495587735,825
"C",-8.645229,41.176197,6,14.1619790693296,270
"C",-8.586216,41.14818,38,20.6772227054916,900
"C",-8.611695,41.160132,59,4.91566172908373,3300
"A",-8.620038,41.146821,8,3.5275435743209,1200
"B",-8.606421,41.144706,32,4.76248364457971,1275
"B",-8.649594,41.154246,23,6.50577743272478,2655
"C",-8.628669,41.159484,123,2.63115835185822,2625
"C",-8.606394,41.14791,4,92.4721748781137,855
"B",-8.64927,41.154201,25,11.2088619655818,3045
"A",-8.608626,41.153319,24,0.258670756706072,1815
"B",-8.582787,41.180679,17,15.4510853485408,1710
"C",-8.683326,41.158926,19,9.16054032622944,1530
"A",-8.680671,41.156127,48,8.48081728499479,885
"B",-8.602866,41.179608,39,2.82745959932641,1140
"A",-8.645364,41.16042,27,0.44170256181431,1305
"B",-8.613216,41.154381,3,0.111792801819649,885
"B",-8.589276,41.169636,17,12.2332631151243,1110
"C",-8.520381,41.196249,128,1.29720773167498,3105
"B",-8.627193,41.151852,33,5.30047716683006,1245
"C",-8.654283,41.156955,42,3.71825884690929,2730
"B",-8.613036,41.166711,46,14.9044136681727,2175
"B",-8.610867,41.145687,29,8.51652357670287,555
"C",-8.602065,41.15025,178,2.9902670815045,14130
"C",-8.598483,41.153535,221,4.03071841874654,4845
"B",-8.606439,41.14467,20,6.38474882405915,450
"C",-8.601264,41.164533,30,0.912545533296504,630
"C",-8.606511,41.144643,45,12.550749229121,825
"B",-8.585892,41.148288,18,6.0216205689784,285
"B",-8.585622,41.14854,14,10.0097367813034,405
"C",-8.677593,41.153202,42,17.6248486412252,855
"C",-8.658999,41.160465,19,20.9794442205217,630
"A",-8.6355,41.162688,26,5.13344167223525,615
"B",-8.627679,41.157747,34,4.63493658351852,585
"B",-8.67411,41.153832,10,8.50386572116172,720
"C",-8.611173,41.171859,23,8.83092431510727,375
"B",-8.609382,41.177115,15,7.57064875592961,495
"B",-8.62812,41.157342,35,11.0343168784553,855
"C",-8.585865,41.148351,25,14.9211406064135,540
"C",-8.676126,41.149746,37,7.94204534012462,735
"B",-8.582562,41.180607,34,14.5949995383025,645
"B",-8.585856,41.148423,20,13.3718962546762,645
"B",-8.582625,41.180688,33,16.1597700763581,660
"C",-8.605791,41.12532,27,12.9856266771308,555
"C",-8.639865,41.159709,27,7.43287222749164,420
"B",-8.582724,41.180733,32,8.17313965302994,600
"C",-8.585631,41.148396,9,5.05906758788148,390
"C",-8.689509,41.179689,61,8.19812610048615,1155
"B",-8.59122,41.162679,24,13.9354378636624,660
"C",-8.650728,41.171535,38,12.7879991416988,765
"B",-8.630631,41.15502,31,17.1050074416243,735
"B",-8.639883,41.159844,21,10.7441276807413,435
"B",-8.610993,41.145606,23,3.74232743319911,390
"B",-8.613684,41.141043,32,4.63730456372814,495
"A",-8.621838,41.157648,6,4.43249274899104,900
"C",-8.585793,41.148315,26,16.2328889597466,540
"A",-8.594991,41.153391,21,41.5543248279275,330
"C",-8.611434,41.14656,63,7.60329240332041,1080
"B",-8.605962,41.153391,24,4.27642257085952,375
"A",-8.655012,41.151879,43,11.323923455147,1290
"C",-8.637057,41.207031,24,13.8462804745964,765
"B",-8.619786,41.148,30,4.82370521248788,450
"C",-8.603586,41.162544,8,10.2240184485038,255
"B",-8.607069,41.150493,31,2.52008339551809,630
"C",-8.625942,41.157324,19,4.24591424217042,645
"B",-8.619903,41.148054,5,0.204627183302289,960
"C",-8.59158,41.168349,10,4.08118768200747,585
"A",-8.596926,41.182344,85,4.7589371181323,1320
"B",-8.654859,41.173605,18,14.4139447820215,360
"B",-8.606655,41.149971,32,6.84053801281559,1065
"B",-8.611038,41.14926,33,5.6002467117745,660
"B",-8.630532,41.154984,28,19.01173043437,705
"B",-8.60643,41.144706,37,16.3086690757404,1110
"C",-8.585667,41.14836,5,1.37231004192805,600
"B",-8.674065,41.153679,28,9.63453163724895,585
"A",-8.583183,41.181669,55,7.89528707802725,1170
"C",-8.585721,41.148576,27,15.0137052677084,630
"C",-8.620623,41.156595,10,4.89971959480951,975
"B",-8.586081,41.148279,13,8.23867695046311,345
"B",-8.58564,41.148459,13,2.14165093186532,510
"C",-8.56593,41.166621,152,3.67428633648596,3000
"B",-8.606403,41.144706,45,18.0730311165493,1050
"C",-8.585847,41.148891,46,37.557572233339,975
"B",-8.613333,41.155353,35,11.8948609210769,630
"B",-8.582769,41.180535,16,8.63500606694729,1080
"C",-8.649,41.154408,21,7.12656358397214,4065
"B",-8.606448,41.144733,6,2.99104578379354,1110
"B",-8.585892,41.148252,16,9.52360709335381,1215
"A",-8.653122,41.167116,54,6.77517771080181,1065
"B",-8.585955,41.148324,21,12.0317119956222,1815
"C",-8.602272,41.150358,127,1.79624695938676,3300
"B",-8.585694,41.148891,78,23.511253835274,1410
"C",-8.666604,41.157135,27,9.28634384093571,1005
"B",-8.607024,41.150232,51,8.85712233419952,795
"A",-8.593416,41.157657,38,12.4331004756431,630
"B",-8.585649,41.148522,45,38.3893321615299,780
"C",-8.596629,41.163462,48,8.90423150833287,3990
"B",-8.628435,41.157306,12,15.5695516044658,330
"A",-8.636814,41.14989,21,11.3014774800126,915
"B",-8.61102,41.145606,6,4.00693825046523,420
"C",-8.651304,41.166396,2,0.482339362793977,600
"B",-8.628453,41.160816,4,0.417316729561457,450
"C",-8.612784,41.140458,21,11.4639907845632,375
"B",-8.609355,41.177286,5,6.30829123096038,630
"B",-8.589375,41.169663,20,8.69156542952532,465
"B",-8.569737,41.16609,28,10.1122317509913,765
"B",-8.569701,41.166027,24,9.46485894000009,735
"C",-8.599257,41.149188,66,8.52629733376973,1125
"B",-8.58519,41.162922,40,82.3271978390572,1125
"C",-8.600121,41.182713,51,7.79047079005501,855
"B",-8.649486,41.167431,4,5.74962443124893,540
"B",-8.610759,41.145669,65,10.9050175995631,1005
"B",-8.61075,41.145615,60,21.472834855284,1215
"A",-8.576307,41.162121,22,8.58447215724094,735
"A",-8.587386,41.170518,34,27.9918675695488,735
"B",-8.606493,41.144715,74,6.1620876805724,1635
"B",-8.615745,41.140755,17,9.00659686149865,795
"A",-8.607276,41.145471,26,33.5507422327078,720
"C",-8.683668,41.159205,53,8.00347917120554,825
"B",-8.61759,41.146137,27,5.86194432515643,405
"B",-8.639811,41.159727,62,12.3619902008453,1395
"B",-8.649297,41.167242,18,14.596019800342,630
"B",-8.614089,41.14134,51,11.9317720174248,1365
"B",-8.656839,41.1615,53,10.4464193739275,1020
"C",-8.645409,41.004333,30,3.38958679840574,8355
"A",-8.64045,41.147604,54,7.12160135002127,1215
"C",-8.630757,41.15502,20,6.57960861462093,450
"B",-8.604756,41.161041,23,15.7473221415596,690
"B",-8.582688,41.180625,67,20.285552969417,1125
"B",-8.628075,41.157468,16,6.57690603999311,330
"B",-8.585595,41.148396,41,12.268558632031,750
"A",-8.673372,41.150547,24,9.18424871851556,1140
"C",-8.585541,41.148378,28,12.0178541179213,465
"B",-8.614008,41.141106,44,15.5234177317239,675
"C",-8.689095,41.173749,62,7.16261705832647,1575
"A",-8.609895,41.140755,2,1.10659211084531,435
"A",-8.688852,41.174208,17,40.1282926688452,675
"C",-8.597385,41.187663,7,4.60735899832444,570
"C",-8.600481,41.148846,60,1.00715948308167,2355
"C",-8.646588,41.150556,74,9.61977534184622,1380
"C",-8.610885,41.145525,36,4.18085848235465,720
"B",-8.584326,41.163093,28,7.45871266527124,420
"B",-8.585856,41.148675,341,9.38194975440671,6345
"A",-8.576793,41.197383,19,13.3637511121108,1170
"C",-8.629344,41.179707,57,11.2278178789424,1170
"C",-8.669358,41.23512,174,44.8554358383042,2865
"C",-8.599347,41.146236,61,2.74529237443856,5235
"B",-8.62812,41.157333,20,9.23483256372982,330
"B",-8.610426,41.143536,6,8.82630013015489,105
"C",-8.676018,41.151897,53,15.7900753284931,1035
"B",-8.585757,41.14899,36,5.17532653466699,795
"C",-8.590959,41.148567,24,9.91873679186287,600
"C",-8.609841,41.158719,15,15.2805745918845,840
"A",-8.655165,41.154318,14,5.84583752041329,585
"C",-8.617923,41.147217,341,4.92451221337683,6030
"B",-8.689347,41.168133,12,5.86971696891707,870
"A",-8.627445,41.170869,15,3.99581459294053,690
"B",-8.591238,41.162706,49,8.64431924069322,1935
"A",-8.657703,41.149278,23,5.97511023795315,705
"C",-8.675811,41.153535,13,10.1068069351069,330
"C",-8.627139,41.16699,14,17.1950070760696,210
"A",-8.615817,41.161581,7,3.11612487157483,255
"B",-8.663859,41.177034,17,0.157141284315071,2265
"C",-8.582427,41.18013,22,11.3097296162753,390
"A",-8.671815,41.151627,14,8.74315493891508,315
"C",-8.649333,41.154174,4,2.15974105395641,435
"C",-8.607033,41.14485,13,13.5934076204826,390
"B",-8.619804,41.148018,32,6.36817647848225,870
"B",-8.606304,41.144688,12,1.60797056292401,585
"C",-8.666757,41.157126,26,10.0115219916968,690
"C",-8.644581,41.158872,55,7.41847026873972,1035
"B",-8.581194,41.159448,22,5.28352649833024,2535
"B",-8.619858,41.148045,45,8.12427580728574,795
"B",-8.630766,41.155056,33,15.0157293506297,1110
"C",-8.65017,41.17014,22,11.7801640840266,405
"B",-8.606493,41.14476,59,12.0130923509832,1110
"C",-8.592813,41.162643,52,10.9226535082609,915
"C",-8.617581,41.145984,12,3.84222472759931,570
"A",-8.679852,41.156289,46,8.37580898373841,900
"A",-8.666973,41.158539,109,2.65059783920382,2160
"B",-8.608653,41.146911,10,10.3041634149507,615
"B",-8.613855,41.141133,98,12.9395052582567,1470
"C",-8.662023,41.163246,19,6.51505418972179,1125
"B",-8.585613,41.148414,36,23.4977826452837,990
"B",-8.607033,41.150088,29,15.8708783860374,1065
"B",-8.607123,41.150259,2,9.73087880757203,495
"C",-8.649603,41.154228,85,40.4283463725729,2250
"B",-8.602893,41.179734,22,7.07660982396901,660
"C",-8.649432,41.147901,27,7.47020310294554,930
"A",-8.587125,41.162454,43,6.34531422404743,2190
"C",-8.608491,41.142177,462,1.4587060932975,11685
"C",-8.622549,41.174982,31,7.1057213815105,1005
"C",-8.664435,41.164065,107,5.12900739105678,2355
"C",-8.607204,41.145075,25,5.64820557395227,480
"C",-8.626383,41.144787,5,11.9511357328319,375
"C",-8.592165,41.170194,29,10.6433321805292,1095
"C",-8.621046,41.147694,30,14.89762339371,2205
"B",-8.586099,41.148981,135,5.61901233235517,9075
"B",-8.610759,41.145336,11,13.0835194800727,225
"C",-8.675919,41.156577,11,3.26895838622023,1575
"A",-8.628147,41.164794,106,14.0586981154008,3555
"A",-8.64216,41.164974,41,17.8829683024583,795
"A",-8.626365,41.159115,65,5.6612797807814,1005
"B",-8.585838,41.148387,39,19.5812964367872,645
"B",-8.689338,41.168115,9,7.55389357697124,705
"C",-8.606682,41.161131,10,5.7222645368263,660
"B",-8.606511,41.144634,14,4.12836776651665,600
"B",-8.628795,41.16105,35,8.25583083284996,510
"C",-8.585676,41.147892,37,16.255948138933,1020
"B",-8.630721,41.154975,27,5.17561797717964,585
"B",-8.617554,41.146029,25,3.94655637232307,390
"A",-8.616501,41.141691,16,3.45926863794554,480
"C",-8.585703,41.148585,38,7.56951623591899,555
"A",-8.649351,41.151933,18,8.14347645390985,315
"B",-8.584308,41.163255,56,7.13001344723641,870
"B",-8.585748,41.148423,34,20.7968303760115,660
"B",-8.627643,41.157657,49,8.34547974700593,810
"B",-8.63991,41.159754,36,6.83491523394555,525
"A",-8.596557,41.146794,22,5.43619521508697,465
"B",-8.625411,41.149152,14,5.09976795520044,375
"A",-8.603946,41.152887,22,6.65124451091737,570
"B",-8.619795,41.148,11,3.57877610943491,660
"B",-8.674056,41.153778,12,11.9379791526073,375
"A",-8.668116,41.175639,37,7.5150220537746,1455
"A",-8.647848,41.150457,54,7.64519947754343,1935
"B",-8.617536,41.146065,99,4.91473779882455,1710
"B",-8.649459,41.154147,14,8.78993227729273,495
"B",-8.613081,41.154264,25,6.00781853573281,435
"B",-8.62821,41.157684,26,6.40104519761526,585
"C",-8.63307,41.20695,7,9.72632935626335,900
"A",-8.643033,41.178735,20,9.777850644975,645
"B",-8.64936,41.153328,3,1.65129860525459,645
"A",-8.655309,41.153373,22,5.8662605048325,1215
"B",-8.585541,41.148369,3,5.67168275155118,405
"B",-8.585649,41.148684,69,5.17796588778852,1320
"C",-8.608077,41.148369,25,11.0657093082655,1455
"B",-8.585487,41.14827,21,16.2657034099677,660
"B",-8.58924,41.169672,64,8.64454351164984,1500
"B",-8.632125,41.16429,2,7.87394936286466,315
"C",-8.60445,41.145381,42,18.296143556021,945
"B",-8.602875,41.179626,14,5.62608471170643,225
"B",-8.613315,41.16681,28,1.74207573080918,615
"A",-8.64981,41.162004,8,1.43066374972626,660
"C",-8.633214,41.167008,56,3.40069367996379,1035
"C",-8.66169,41.169231,2,0.142568566075522,510
"B",-8.606511,41.144454,30,4.86197139357586,645
"A",-8.597061,41.153841,25,8.9763546926122,390
"C",-8.688402,41.208453,3,0.489505251498643,60
"C",-8.597412,41.166963,39,5.60015736687817,2100
"B",-8.609679,41.160429,15,6.42114906753498,330
"B",-8.600085,41.182704,37,6.36836942903568,705
"C",-8.655543,41.178456,187,4.0079939813813,5550
"B",-8.674047,41.15385,4,11.1550714740242,150
"C",-8.648973,41.168601,12,8.91144038080281,555
"B",-8.609697,41.151348,11,12.4229356703761,255
"B",-8.609697,41.15124,15,6.88982925586877,345
"B",-8.628255,41.157108,60,9.77146600136875,1020
"A",-8.60418,41.18022,19,13.1916779887426,510
"C",-8.632467,41.151546,49,14.9140556145098,810
"A",-8.653068,41.167116,38,7.39026091929352,780
"B",-8.608914,41.147172,3,2.00008383779385,300
"C",-8.611407,41.147838,120,8.29291041344039,2070
"C",-8.622279,41.147685,16,9.92946937594914,540
"C",-8.606466,41.144643,6,2.99845681643101,435
"B",-8.639901,41.15979,35,6.62928759433201,645
"C",-8.647398,41.152086,298,9.19842709064709,4635
"B",-8.60724,41.150349,63,8.6757997748096,960
"C",-8.63235,41.164362,7,5.28243931517418,750
"C",-8.610066,41.160312,156,6.37475789206053,3165
"A",-8.599779,41.159106,10,10.4342982400537,480
"B",-8.62767,41.157711,42,9.03161992841284,930
"B",-8.62695,41.16654,9,10.8119822677269,405
"B",-8.627571,41.157648,5,4.91196782730704,360
"B",-8.589177,41.169681,31,13.7853244004624,630
"B",-8.589186,41.169753,28,8.36651623880367,615
"B",-8.649396,41.154147,7,5.29006271560016,870
"B",-8.615484,41.142915,5,8.53711851958342,975
"B",-8.627742,41.175477,27,16.1153073520184,885
"B",-8.631027,41.145795,6,12.1205527653937,405
"B",-8.580105,41.15943,8,8.78473693846655,495
"B",-8.665659,41.170653,27,7.12442409934002,465
"C",-8.632665,41.168187,28,6.34906661217671,900
"B",-8.676054,41.163201,60,29.7672493851593,1095
"B",-8.61561,41.140926,23,10.903745953195,360
"C",-8.632971,41.13684,160,9.66496552504428,5205
"C",-8.621181,41.143347,275,20.7003514392743,4335
"B",-8.600274,41.182749,23,3.19644841576887,1050
"B",-8.610939,41.149125,15,10.307323340637,525
"B",-8.608185,41.147541,2,0.894775720248717,420
"A",-8.60409,41.182659,85,21.4635162972604,7215
"C",-8.607906,41.146317,82,5.47445452750886,5130
"B",-8.602929,41.179662,69,12.2794748081601,1185
"B",-8.605629,41.144418,140,5.28171593852484,9780
"A",-8.612802,41.156892,2,0.762517415877053,2295
"C",-8.640342,41.161572,671,17.5776158488602,18510
"C",-8.610975,41.145984,23,6.58989111037036,765
"B",-8.68932,41.167845,65,8.64673498337278,1170
"A",-8.681706,41.159565,13,5.40029464090316,1170
"B",-8.649414,41.154363,55,7.39620167274427,1575
"C",-8.587467,41.148171,5,0.156819705850942,900
"A",-8.592291,41.169141,44,2.22655231953307,1035
"B",-8.649495,41.167152,6,8.38517317450957,315
"C",-8.677116,41.150826,23,8.74366473926989,855
"C",-8.6103,41.141106,14,4.61080442376946,345
"B",-8.639856,41.159826,4,8.17578680623363,495
"C",-8.680788,41.155578,38,11.2886748995335,720
"B",-8.582436,41.180418,11,10.3556303991732,375
"B",-8.600148,41.182704,18,10.9981754377115,510
"C",-8.61408,41.141691,25,8.58383527512991,645
"A",-8.658054,41.14827,4,1.39156918009157,465
"C",-8.606439,41.144904,3,5.16606571373449,795
"B",-8.627571,41.157657,58,12.7385039795988,1155
"C",-8.606592,41.144679,4,9.50659387006008,105
"B",-8.62101,41.160969,15,9.08412518359341,600
"C",-8.676288,41.151546,13,7.15032128526529,465
"C",-8.677377,41.152176,34,9.3430512570079,990
"B",-8.630757,41.155128,48,4.21504642996391,1155
"C",-8.607744,41.16654,18,6.53957241881579,960
"B",-8.611038,41.149431,44,14.0236930307306,795
"C",-8.681841,41.157,42,8.35137369420627,1095
"C",-8.601192,41.159331,99,15.6913946546478,2430
"C",-8.602119,41.150223,168,1.88165685930332,5085
"A",-8.657919,41.177592,44,8.07816883879414,1050
"C",-8.687376,41.171319,48,10.4170797953763,1260
"B",-8.619759,41.147964,3,7.55475383980722,900
"A",-8.658108,41.153994,5,1.01314561196006,480
"C",-8.682246,41.159025,28,8.2915834708894,540
"B",-8.612127,41.172696,30,5.09846498608488,705
"B",-8.602938,41.17968,8,6.87429441182503,780
"B",-8.619804,41.147955,21,4.32894029454305,1005
"B",-8.614008,41.166927,39,14.6294370059064,870
"C",-8.647173,41.153076,33,5.33558866759279,1095
"A",-8.659899,41.160069,80,9.68435945121817,1755
"B",-8.600175,41.182713,37,7.98506834255711,885
"B",-8.585703,41.148693,3,0.191112551833701,345
